brand,fuel_type,engine_size,horsepower,price,city_mpg,highway_mpg,num_doors,body_style,drive_wheels,curb_weight
Hyundai,diesel,2.7,229,31725,19,24,2,hardtop,fwd,3222
Chevrolet,gas,1.6,250,14639,29,35,2,hatchback,rwd,2807
Audi,gas,3.1,240,44956,22,31,2,sedan,rwd,3126
Plymouth,gas,1.8,108,27172,19,28,2,hatchback,fwd,3571
Saab,gas,1.4,117,40036,29,36,4,hatchback,fwd,2524
Hyundai,diesel,3.0,231,43841,35,42,2,hardtop,fwd,1648
Porsche,gas,2.9,73,40001,35,44,2,hatchback,rwd,3533
Dodge,gas,2.6,250,46061,32,38,2,hatchback,rwd,2592
Nissan,gas,1.4,115,12414,31,34,2,hardtop,4wd,1626
Subaru,gas,3.3,155,38829,34,40,4,sedan,rwd,3547
Volkswagen,gas,2.5,109,19082,34,44,4,hatchback,4wd,2717
Chevrolet,diesel,2.6,73,39182,24,27,4,hardtop,fwd,1661
BMW,gas,2.3,177,19775,29,35,2,wagon,fwd,2865
Dodge,gas,2.0,146,41429,24,27,4,hardtop,4wd,2003
Saab,diesel,2.7,244,18808,25,32,4,hatchback,4wd,3173
Hyundai,gas,3.0,171,28673,33,42,4,hatchback,fwd,1836
BMW,diesel,3.3,221,32240,35,43,4,wagon,rwd,2301
Dodge,diesel,2.0,188,9485,31,36,4,hatchback,rwd,3915
Audi,gas,3.1,142,24019,31,35,4,wagon,rwd,2966
Mazda,diesel,3.4,139,40258,34,42,4,wagon,rwd,3878
Honda,diesel,1.8,176,35999,21,30,2,wagon,rwd,1629
Mercedes-Benz,gas,3.2,160,33487,23,30,4,hardtop,rwd,2195
BMW,diesel,3.0,158,25914,29,36,4,wagon,rwd,2310
Dodge,gas,1.7,116,6821,17,22,4,sedan,4wd,3279
Dodge,diesel,2.2,153,33448,25,33,2,wagon,4wd,2149
Renault,gas,1.6,114,33483,21,26,4,wagon,4wd,1596
Plymouth,gas,3.3,178,47032,15,20,4,sedan,4wd,1632
Toyota,diesel,2.2,211,23835,28,34,4,sedan,4wd,1557
Renault,diesel,3.1,106,44280,20,28,2,hatchback,4wd,2328
Nissan,diesel,1.9,210,6764,16,23,4,sedan,fwd,3330
Nissan,diesel,2.5,98,26693,26,30,4,hatchback,4wd,3233
Saab,diesel,2.6,176,8336,20,24,2,sedan,4wd,3618
Nissan,gas,2.7,77,15151,32,37,4,wagon,fwd,3977
Honda,gas,3.0,102,6512,31,39,4,wagon,fwd,2665
Audi,diesel,2.0,179,24246,16,24,4,hardtop,4wd,2826
BMW,gas,2.3,115,28151,31,38,2,hatchback,4wd,3301
Porsche,diesel,3.2,101,28705,30,40,2,hatchback,4wd,2133
Subaru,gas,3.2,202,23644,34,40,4,hatchback,rwd,2180
Subaru,gas,2.8,181,26374,34,39,4,wagon,rwd,1923
Subaru,diesel,3.4,234,10698,34,42,4,wagon,fwd,2332
Mitsubishi,gas,3.3,247,26692,35,42,2,hardtop,fwd,2314
Plymouth,diesel,2.4,250,18257,34,41,2,hardtop,rwd,3860
Ford,diesel,1.6,238,43489,35,40,4,wagon,4wd,3437
Plymouth,diesel,1.4,96,45427,25,31,4,sedan,4wd,2268
Subaru,gas,1.5,198,41040,35,44,4,hardtop,rwd,1746
BMW,diesel,3.5,140,41185,30,34,2,hardtop,4wd,2950
Nissan,diesel,3.0,159,20189,29,36,4,hardtop,rwd,2182
Ford,gas,2.1,142,30167,35,42,2,wagon,4wd,3874
Audi,gas,3.0,241,25345,19,23,2,wagon,rwd,3588
Subaru,gas,2.5,107,46379,31,40,4,sedan,rwd,3932
Dodge,diesel,2.8,201,29087,16,22,2,wagon,rwd,3041
Honda,gas,2.4,114,14891,28,32,2,hatchback,4wd,2985
Porsche,diesel,2.2,79,10128,26,36,2,sedan,rwd,2348
Volvo,gas,2.6,172,33075,25,33,2,hardtop,4wd,3878
Mitsubishi,gas,3.2,248,34828,32,37,2,sedan,4wd,3020
Toyota,diesel,1.9,224,28997,35,43,2,hatchback,rwd,1968
Mercedes-Benz,diesel,2.7,199,15450,30,38,4,sedan,rwd,1814
Porsche,diesel,2.2,103,41717,35,39,2,wagon,4wd,3944
Peugeot,gas,2.7,242,29044,26,34,4,hardtop,rwd,2712
Volkswagen,gas,2.3,108,21214,34,38,4,hatchback,fwd,3545
BMW,diesel,2.2,222,10717,21,29,4,hardtop,fwd,3921
Saab,diesel,2.8,162,24888,15,19,2,sedan,fwd,2542
BMW,gas,3.2,248,33954,35,43,2,wagon,4wd,1506
Mercedes-Benz,diesel,2.4,183,37374,27,37,2,sedan,rwd,2782
BMW,diesel,1.9,225,25304,25,30,4,hatchback,fwd,3290
Peugeot,diesel,1.5,205,5163,29,33,4,hatchback,fwd,2962
Mitsubishi,diesel,2.1,176,44849,26,31,4,wagon,rwd,3945
Plymouth,gas,2.1,108,8907,25,30,4,hatchback,rwd,2476
Mazda,gas,2.5,75,7763,23,32,2,hatchback,4wd,3922
Volvo,diesel,3.3,74,42389,20,27,4,hatchback,4wd,2922
Mitsubishi,gas,2.5,160,31116,22,25,4,hardtop,fwd,2455
Volkswagen,diesel,3.4,144,6312,19,23,2,sedan,4wd,2010
Chevrolet,gas,2.9,179,35233,35,40,4,hatchback,rwd,3411
Volvo,gas,2.1,118,24746,23,31,2,hardtop,rwd,3609
Volvo,diesel,1.7,104,9539,31,40,4,hardtop,rwd,3412
Honda,gas,1.5,108,31028,15,22,4,hatchback,rwd,3515
Renault,gas,2.9,211,7192,27,36,4,hatchback,rwd,1561
Toyota,diesel,1.4,160,31776,21,30,4,hardtop,rwd,3366
Mazda,diesel,1.5,160,40910,35,38,4,sedan,rwd,2836
Toyota,diesel,1.7,139,16061,17,25,4,sedan,4wd,3629
Mercedes-Benz,gas,3.2,169,19977,27,37,2,sedan,fwd,3219
Audi,gas,2.8,241,28786,27,30,2,hardtop,fwd,3555
Chevrolet,diesel,1.8,145,41947,24,33,4,sedan,fwd,2939
Peugeot,diesel,2.2,240,30810,21,31,2,hatchback,4wd,3030
Volvo,gas,2.6,125,30467,16,24,2,hardtop,rwd,3839
Plymouth,gas,2.6,203,20752,22,28,4,hatchback,rwd,3997
Toyota,diesel,2.0,158,29790,33,40,4,hardtop,rwd,1614
Dodge,diesel,3.4,222,8066,35,39,2,hatchback,fwd,1962
Honda,diesel,1.8,162,23225,27,35,4,wagon,fwd,3527
Mitsubishi,gas,3.4,215,7373,29,38,2,hardtop,fwd,3432
Nissan,gas,2.1,186,15058,22,27,4,wagon,rwd,2656
Volkswagen,gas,3.2,99,29827,31,38,2,hardtop,4wd,1815
BMW,diesel,1.9,196,41854,29,38,4,hardtop,rwd,1915
Nissan,gas,3.1,76,10699,24,29,2,hardtop,4wd,2253
Audi,diesel,2.5,194,14298,21,27,4,hatchback,fwd,1802
Mazda,gas,2.8,77,30110,21,27,2,wagon,fwd,3473
Mazda,gas,2.2,70,38635,15,18,4,hardtop,fwd,2478
Porsche,gas,2.5,72,14808,32,37,2,hatchback,fwd,2447
Audi,diesel,1.8,108,37285,15,20,4,sedan,rwd,3203
Saab,diesel,3.1,225,18176,33,36,2,hardtop,fwd,2482
Toyota,gas,2.8,140,31336,34,44,2,wagon,fwd,2721
Volvo,gas,2.1,149,6705,15,22,2,hatchback,rwd,3175
Renault,diesel,3.4,98,31546,16,25,4,hatchback,fwd,3352
Peugeot,diesel,2.5,179,46141,15,23,2,hatchback,rwd,1675
Ford,diesel,1.6,101,41496,15,21,2,hardtop,4wd,1560
Chevrolet,gas,3.4,159,48688,34,37,4,hatchback,rwd,3960
Volvo,diesel,2.3,104,17887,30,36,4,hatchback,4wd,2186
Nissan,gas,1.6,121,22684,15,21,4,hardtop,4wd,3714
Mercedes-Benz,gas,2.8,221,8980,18,26,2,wagon,4wd,1595
Mercedes-Benz,gas,2.5,151,9823,18,25,2,sedan,fwd,3192
Peugeot,diesel,2.9,235,47518,20,24,2,wagon,rwd,2943
Porsche,gas,2.8,83,45925,26,32,2,wagon,rwd,2698
Subaru,diesel,3.1,200,13618,29,34,2,wagon,4wd,1555
Porsche,gas,2.6,138,13015,26,35,4,hatchback,fwd,2742
Ford,gas,1.5,229,45180,16,20,4,sedan,fwd,2848
Plymouth,gas,1.7,180,11578,25,33,4,hatchback,4wd,3403
Mercedes-Benz,gas,1.8,89,24630,22,29,2,hatchback,rwd,2444
BMW,gas,1.5,109,31691,25,31,2,hardtop,fwd,3206
Toyota,diesel,2.2,118,16806,27,32,2,sedan,rwd,2129
Subaru,diesel,2.2,233,11967,32,42,2,sedan,fwd,2915
Mitsubishi,gas,2.8,75,21472,19,22,4,sedan,fwd,3318
Peugeot,diesel,1.9,205,36287,24,31,2,wagon,rwd,2891
Porsche,gas,1.7,97,24084,33,36,2,wagon,rwd,1971
Mazda,gas,1.5,99,46495,27,35,2,hatchback,rwd,1688
Mazda,diesel,2.0,139,30612,19,22,2,wagon,rwd,2417
Nissan,diesel,1.7,136,17776,20,28,4,wagon,4wd,3405
Subaru,gas,2.4,107,34158,21,28,2,sedan,4wd,3730
Ford,diesel,2.6,100,23708,23,30,2,hatchback,4wd,2544
Audi,diesel,3.0,214,18017,22,29,2,sedan,fwd,2141
Ford,gas,2.8,149,9720,27,32,2,hardtop,fwd,1554
Renault,gas,3.0,238,27313,22,30,2,wagon,4wd,1720
Honda,gas,1.5,199,31340,21,30,2,sedan,fwd,2961
Saab,gas,1.5,116,32229,18,24,4,hatchback,4wd,1620
Ford,gas,3.0,95,43467,32,38,4,hatchback,4wd,3408
Audi,gas,2.3,195,25785,27,36,4,hatchback,4wd,1969
Renault,gas,3.4,209,5971,23,32,4,hardtop,4wd,1877
Volkswagen,gas,1.5,216,36042,23,28,4,hatchback,fwd,3883
Mercedes-Benz,gas,1.7,133,31281,29,32,2,hatchback,fwd,3144
Subaru,diesel,2.9,219,14862,25,29,4,sedan,rwd,3336
Mazda,gas,1.8,108,11129,34,44,4,wagon,fwd,3136
Honda,gas,2.7,207,12713,34,40,2,hatchback,fwd,3025
Honda,gas,2.9,168,18777,17,24,2,wagon,rwd,2865
Honda,diesel,3.4,160,13239,31,37,2,hatchback,fwd,3537
Chevrolet,gas,2.0,102,31559,32,40,2,sedan,4wd,1545
Dodge,diesel,3.0,116,30299,26,31,4,hatchback,4wd,3664
Dodge,diesel,2.9,226,21555,20,24,2,wagon,rwd,2927
Saab,diesel,1.6,210,24793,23,27,2,hatchback,4wd,3237
BMW,gas,2.2,225,27266,33,40,2,wagon,fwd,2959
Nissan,diesel,2.9,244,49527,29,38,4,hatchback,fwd,3735
Saab,gas,3.1,219,26006,15,19,4,hatchback,rwd,2994
Toyota,gas,3.1,180,19958,31,34,4,hardtop,4wd,3942
Renault,diesel,3.0,93,10025,18,21,4,hatchback,rwd,1923
Mitsubishi,diesel,1.7,238,29418,27,37,4,hardtop,4wd,2280
BMW,gas,3.3,195,39007,15,21,2,sedan,4wd,3757
Peugeot,gas,2.5,76,44660,30,39,2,hatchback,4wd,3376
Renault,gas,2.8,207,40034,26,31,4,hatchback,4wd,2933
Subaru,gas,2.6,130,28991,33,39,4,hatchback,fwd,2865
Renault,diesel,2.9,187,31315,32,36,4,wagon,4wd,3787
Honda,gas,2.0,167,30263,30,33,4,sedan,4wd,2438
Volvo,gas,3.5,127,41800,33,39,4,hardtop,4wd,3032
Honda,diesel,2.0,205,46055,16,25,4,hardtop,4wd,2210
Mitsubishi,diesel,2.6,86,38527,20,24,4,hardtop,4wd,3919
Chevrolet,gas,2.8,238,10587,29,36,4,hatchback,4wd,2904
Mazda,diesel,2.0,72,45217,20,25,2,wagon,fwd,2013
Subaru,diesel,2.9,159,49721,33,39,4,hardtop,fwd,2487
Subaru,diesel,2.0,219,5526,27,34,2,sedan,fwd,2439
Dodge,diesel,2.9,245,37225,24,29,2,wagon,rwd,3909
Chevrolet,diesel,1.4,160,21256,20,28,2,wagon,4wd,2086
Honda,diesel,2.5,234,48451,21,25,4,wagon,4wd,3239
Mitsubishi,gas,2.2,205,34574,19,28,2,wagon,rwd,3687
Saab,diesel,2.9,235,23840,32,40,4,hatchback,rwd,2065
Honda,diesel,3.1,152,23574,35,39,4,hatchback,4wd,2029
Mazda,gas,3.1,161,42956,18,24,2,hardtop,4wd,3949
Dodge,gas,1.7,212,49616,33,40,4,hatchback,fwd,3927
Plymouth,diesel,2.7,107,10515,33,36,4,hatchback,rwd,3788
Porsche,diesel,1.5,218,35760,27,32,4,wagon,rwd,3383
Porsche,gas,2.3,223,44382,16,24,4,hatchback,rwd,3335
Audi,diesel,3.3,211,21380,34,39,4,hardtop,4wd,2741
Peugeot,gas,2.9,132,11903,27,33,4,sedan,fwd,2891
Volkswagen,gas,1.9,115,24386,27,30,2,hatchback,fwd,3618
Honda,diesel,2.6,100,41796,22,25,4,hatchback,fwd,1907
Subaru,diesel,1.5,136,37963,27,37,2,sedan,fwd,1556
Toyota,gas,1.7,150,35614,34,38,4,sedan,rwd,2310
Toyota,diesel,1.4,159,49365,29,32,2,wagon,fwd,2246
Volkswagen,gas,2.7,214,13615,23,27,2,sedan,fwd,1968
Audi,gas,2.2,242,24459,18,21,2,sedan,fwd,3441
Subaru,diesel,1.8,112,17874,20,30,4,sedan,rwd,3933
Dodge,gas,2.8,237,35597,34,38,2,sedan,fwd,2173
Porsche,diesel,1.8,245,32300,24,29,4,hardtop,fwd,2884
Mazda,gas,2.3,144,37932,29,35,4,hardtop,4wd,3312
Renault,diesel,3.1,145,48402,27,31,2,sedan,4wd,2777
BMW,diesel,2.1,212,17363,17,26,2,hardtop,4wd,1523
Mercedes-Benz,gas,2.1,158,49444,34,37,2,wagon,4wd,2630
Toyota,gas,3.0,226,5049,25,30,4,hatchback,rwd,1621
BMW,gas,1.4,153,39761,23,31,2,hatchback,4wd,3663
Renault,diesel,2.6,143,19711,34,38,2,hatchback,fwd,2707
Mercedes-Benz,gas,3.0,112,37968,34,40,4,hardtop,fwd,2246
Mazda,gas,2.1,126,43052,21,29,2,hatchback,rwd,2004
Saab,gas,1.8,88,20713,25,30,4,hardtop,4wd,2586
Nissan,gas,3.0,238,20831,20,25,4,wagon,rwd,2186
Volvo,diesel,2.6,243,36714,21,24,2,hardtop,fwd,2779
Ford,diesel,2.8,245,8283,26,35,2,wagon,fwd,2904
Toyota,gas,1.7,97,24770,29,38,2,sedan,fwd,3258
Audi,diesel,2.4,152,7407,32,37,4,sedan,4wd,2565
Renault,diesel,3.0,131,10642,29,38,2,hatchback,fwd,3116
Porsche,gas,1.8,156,48887,24,29,2,hatchback,rwd,2055
BMW,diesel,2.4,78,31147,29,34,4,wagon,fwd,3126
Renault,diesel,1.9,246,37658,33,38,4,hardtop,rwd,2337
Mazda,gas,2.6,201,33741,29,34,2,wagon,4wd,3168
Mitsubishi,gas,3.4,110,17203,19,25,2,hardtop,fwd,2582
Plymouth,diesel,3.3,184,49991,34,37,2,sedan,4wd,3930
Saab,gas,1.5,108,24987,19,23,4,sedan,4wd,1870
Mercedes-Benz,diesel,3.0,213,11676,27,35,2,hardtop,4wd,2700
Mitsubishi,diesel,2.1,135,43392,16,21,2,sedan,fwd,3516
Nissan,gas,3.4,163,19322,15,21,4,hatchback,4wd,1714
Mazda,diesel,3.0,218,44488,35,39,2,hatchback,rwd,1764
Nissan,gas,1.4,101,16997,27,31,4,sedan,4wd,2371
Volkswagen,diesel,2.0,157,45019,34,37,4,hardtop,4wd,2353
Volvo,gas,2.0,209,34956,18,23,2,hatchback,4wd,2866
Honda,gas,2.9,144,19753,17,26,2,sedan,rwd,3759
Audi,diesel,1.8,233,26088,30,39,2,wagon,4wd,3379
Volkswagen,diesel,2.4,130,15202,16,26,4,hardtop,fwd,2039
Dodge,gas,3.1,217,20054,33,36,2,hardtop,fwd,2778
Saab,diesel,2.1,237,28919,25,31,4,hardtop,fwd,2229
Toyota,diesel,1.8,159,45142,32,37,2,hardtop,rwd,1947
Ford,gas,2.5,184,21867,30,40,2,hatchback,4wd,3803
Hyundai,diesel,2.8,212,17937,17,26,4,sedan,fwd,3512
Ford,diesel,1.6,127,46051,31,36,2,hardtop,4wd,2551
Ford,diesel,3.5,179,33272,22,31,2,wagon,fwd,2945
Volkswagen,diesel,3.0,193,22605,16,24,2,hardtop,rwd,1706
Toyota,diesel,3.1,77,42098,24,27,4,hatchback,4wd,3809
Porsche,gas,1.4,235,14958,21,26,4,hardtop,rwd,3899
Chevrolet,gas,3.4,140,43232,15,23,4,wagon,4wd,2087
Subaru,diesel,1.7,132,42540,33,39,2,hatchback,rwd,1716
Subaru,gas,1.8,159,6783,30,36,2,hardtop,fwd,3913
Peugeot,gas,2.6,134,47273,29,34,4,wagon,rwd,2432
Volkswagen,gas,1.5,143,41689,18,21,4,sedan,rwd,2385
Peugeot,gas,1.6,101,33431,24,29,2,sedan,4wd,2598
Volkswagen,gas,1.6,220,47731,22,27,2,sedan,fwd,1699
Plymouth,gas,2.2,231,33311,33,41,4,wagon,rwd,3470
Volvo,diesel,2.4,248,12771,24,27,2,wagon,fwd,2863
Peugeot,diesel,3.5,143,16944,32,35,2,sedan,fwd,3665
Mazda,diesel,3.4,163,26936,28,35,4,hatchback,4wd,3454
Saab,diesel,2.3,108,24299,18,21,2,hardtop,fwd,3067
Volkswagen,diesel,2.8,141,24733,25,32,4,wagon,rwd,3156
Chevrolet,diesel,2.5,85,18829,26,36,4,hardtop,4wd,3351
Dodge,gas,3.3,89,7156,18,25,4,hatchback,4wd,3796
Volkswagen,diesel,1.6,233,43343,22,29,4,hatchback,rwd,3416
Ford,gas,3.2,96,42256,29,32,4,hatchback,rwd,2529
Subaru,gas,3.1,127,32765,22,31,2,sedan,4wd,1955
Porsche,gas,1.9,234,24303,26,36,2,wagon,4wd,2474
Ford,gas,1.9,145,17818,33,36,2,hardtop,4wd,2947
Saab,gas,3.2,202,12806,16,26,4,sedan,rwd,2480
Dodge,gas,2.8,156,35073,33,42,4,hardtop,4wd,1738
Audi,gas,3.4,188,45171,20,29,2,hardtop,4wd,2045
Mercedes-Benz,gas,3.4,211,34519,24,31,2,wagon,rwd,1567
Peugeot,diesel,3.1,218,30819,31,36,4,sedan,rwd,1751
Mitsubishi,diesel,2.4,245,36742,19,22,2,sedan,fwd,2611
Mitsubishi,diesel,2.1,186,28666,17,20,4,hardtop,rwd,2626
Porsche,gas,2.9,89,8140,27,36,4,sedan,4wd,3408
Mercedes-Benz,diesel,1.7,217,25671,34,41,4,hardtop,4wd,1684
Hyundai,gas,2.2,200,30481,18,27,2,hardtop,4wd,3705
Mazda,diesel,2.9,185,9954,32,42,2,hardtop,fwd,3476
Toyota,diesel,3.0,141,38022,16,21,2,wagon,fwd,3060
BMW,diesel,1.8,197,30273,18,23,2,hardtop,rwd,1687
Saab,diesel,1.4,207,48314,23,30,4,sedan,4wd,2026
Renault,gas,2.9,183,6241,31,34,2,hardtop,rwd,3772
Honda,gas,3.3,227,46296,23,26,2,hardtop,4wd,1522
Toyota,diesel,2.7,230,41163,33,39,2,sedan,rwd,2795
Toyota,diesel,1.5,217,24322,27,37,2,hatchback,fwd,2619
Porsche,diesel,1.6,72,10271,32,37,2,hatchback,rwd,1969
Peugeot,gas,2.0,144,31013,31,35,2,hardtop,4wd,3661
Plymouth,diesel,2.7,188,10855,33,36,4,hardtop,fwd,3695
Chevrolet,diesel,2.3,112,17881,27,31,2,hardtop,fwd,1919
Volkswagen,diesel,3.2,134,22365,23,33,2,wagon,fwd,3963
Dodge,gas,2.1,245,32083,35,42,2,hatchback,4wd,3330
Saab,gas,3.1,140,48759,24,30,4,sedan,fwd,2120
Dodge,gas,3.3,238,24963,23,26,2,hardtop,fwd,2807
Dodge,gas,2.3,76,29707,34,37,2,hardtop,rwd,3744
Porsche,gas,1.5,250,15989,35,45,2,sedan,fwd,1732
Volkswagen,diesel,1.6,177,18048,29,39,4,hardtop,4wd,3914
Volkswagen,diesel,1.8,206,16624,29,35,2,hardtop,4wd,1997
Nissan,diesel,2.4,85,30687,20,23,2,hardtop,4wd,2070
Porsche,diesel,1.4,104,48533,26,36,4,sedan,rwd,3390
BMW,diesel,1.8,135,30917,23,30,4,wagon,fwd,3102
Plymouth,gas,1.7,220,48567,20,29,2,hatchback,4wd,3289
Subaru,diesel,3.3,113,16082,15,18,4,wagon,4wd,2155
Hyundai,diesel,3.2,131,35367,24,30,2,hardtop,rwd,3433
Subaru,gas,2.1,223,6152,29,39,4,sedan,4wd,2007
Ford,gas,3.0,205,31815,25,33,2,sedan,4wd,3987
Honda,diesel,2.7,245,20712,35,45,2,hardtop,fwd,1775
Hyundai,diesel,2.5,198,26167,28,37,2,sedan,fwd,3360
Mazda,gas,1.7,155,6480,33,37,4,hardtop,rwd,2772
Dodge,diesel,1.8,153,14490,27,32,2,hardtop,rwd,2592
Saab,gas,3.5,198,19904,34,41,4,sedan,4wd,1987
Volkswagen,gas,2.9,113,32893,18,27,4,hatchback,4wd,1989
Mercedes-Benz,gas,1.9,136,22913,17,23,2,hatchback,rwd,2866
Porsche,gas,2.6,130,29780,21,31,4,hatchback,rwd,2637
Renault,diesel,3.2,212,47348,17,27,4,hatchback,fwd,1945
BMW,gas,3.2,204,22374,34,44,4,wagon,fwd,2679
Mitsubishi,gas,3.2,77,11400,29,36,2,hatchback,fwd,3905
Renault,gas,1.5,154,28590,22,29,4,hatchback,rwd,3721
BMW,gas,1.7,118,46624,17,24,2,hatchback,fwd,3045
Honda,gas,2.3,160,24004,30,36,4,hatchback,fwd,2617
Nissan,diesel,2.9,145,16313,16,21,4,hatchback,rwd,1799
Audi,gas,3.3,223,9502,30,35,2,hatchback,fwd,3202
Porsche,diesel,1.5,193,8609,30,40,4,hatchback,rwd,3635
Porsche,diesel,2.5,198,18913,28,34,4,hardtop,4wd,2933
BMW,diesel,2.7,84,41544,17,20,2,hatchback,4wd,2692
Hyundai,gas,1.5,198,11938,22,31,4,hardtop,fwd,1563
Nissan,diesel,2.5,218,46523,23,28,2,wagon,fwd,3159
BMW,diesel,2.2,143,47112,16,26,2,sedan,4wd,2184
BMW,diesel,2.0,73,11140,22,25,4,wagon,4wd,3670
Mercedes-Benz,gas,2.4,196,30024,24,34,2,hatchback,4wd,3683
Dodge,gas,2.0,134,31751,35,40,4,sedan,fwd,1982
Toyota,gas,2.9,245,38621,35,44,2,hatchback,rwd,3376
Renault,diesel,2.3,224,19026,15,21,4,hatchback,4wd,1893
Ford,gas,2.5,139,41190,27,35,4,sedan,4wd,2507
Hyundai,diesel,2.7,154,27349,30,33,4,hardtop,4wd,3545
Mercedes-Benz,gas,3.5,235,20220,24,31,4,wagon,rwd,3088
Saab,gas,2.2,113,23927,32,37,2,hardtop,4wd,2221
Porsche,gas,2.2,220,41837,20,23,2,hatchback,rwd,2121
Peugeot,diesel,3.2,74,41644,18,23,2,hardtop,rwd,2474
Hyundai,diesel,1.5,223,27820,32,40,2,sedan,rwd,2500
Mitsubishi,gas,2.4,91,29729,32,35,2,sedan,4wd,3189
Mitsubishi,diesel,1.4,217,45674,31,39,2,wagon,fwd,3271
Saab,gas,2.7,74,46855,26,32,2,hatchback,4wd,3823
Saab,diesel,3.4,232,28075,26,31,4,sedan,rwd,3141
Honda,gas,2.7,73,34745,17,21,4,sedan,rwd,2133
Audi,gas,1.9,210,45421,33,43,2,wagon,rwd,3733
Mazda,diesel,2.0,237,9370,24,34,4,sedan,fwd,3860
BMW,diesel,1.8,187,44154,21,31,2,wagon,fwd,2150
Nissan,diesel,2.0,96,40187,29,34,2,wagon,fwd,1760
Saab,diesel,1.5,101,29886,18,25,4,sedan,fwd,2459
Toyota,gas,2.0,126,46862,30,36,2,hatchback,rwd,1906
Ford,gas,1.5,163,38233,17,22,4,sedan,fwd,1744
Mitsubishi,diesel,1.5,120,28708,30,34,4,hardtop,4wd,1532
Porsche,diesel,2.1,123,16828,30,39,4,hatchback,fwd,3144
Mitsubishi,diesel,3.1,148,19739,31,41,2,hatchback,rwd,3989
Porsche,diesel,2.3,239,26284,32,42,4,hatchback,rwd,2029
Renault,gas,3.1,155,13269,32,35,4,hardtop,4wd,1677
Nissan,diesel,2.7,237,14411,15,23,2,sedan,4wd,2633
Volvo,diesel,2.1,233,26063,28,38,4,hatchback,4wd,3323
Renault,gas,1.7,245,45796,15,20,2,sedan,rwd,2815
Toyota,gas,2.4,109,30227,30,40,4,wagon,fwd,3104
Renault,diesel,2.9,165,16688,35,41,2,hardtop,4wd,1605
Saab,diesel,1.7,201,14719,25,29,2,wagon,4wd,1849
Mitsubishi,gas,3.0,245,18883,24,29,4,hatchback,rwd,2220
Subaru,diesel,3.4,169,32038,18,24,2,hardtop,fwd,3124
Volvo,diesel,2.0,192,41806,26,31,2,wagon,fwd,1908
Volvo,gas,2.9,231,15288,21,25,2,hatchback,4wd,2117
Porsche,diesel,2.5,113,27241,19,27,2,hardtop,4wd,3736
Plymouth,gas,2.6,128,23093,17,20,2,hatchback,fwd,1629
Audi,diesel,1.7,249,33810,17,21,4,sedan,rwd,3108
Ford,gas,3.5,180,34154,19,23,4,hatchback,4wd,2952
BMW,diesel,2.0,76,11827,30,34,2,hatchback,fwd,2206
Nissan,gas,1.5,220,24933,34,42,4,sedan,rwd,3869
Saab,diesel,1.8,163,43727,25,28,2,sedan,fwd,1635
Mercedes-Benz,gas,2.7,185,49703,24,30,4,hatchback,4wd,1909
Porsche,gas,3.4,167,17613,31,37,4,hatchback,fwd,2815
Renault,gas,1.6,195,44360,27,34,2,sedan,rwd,2761
Nissan,diesel,2.6,201,22309,29,33,4,hardtop,4wd,3408
Nissan,gas,1.5,138,26639,28,38,4,hardtop,fwd,3972
Audi,gas,3.2,78,20853,28,34,4,hatchback,4wd,2275
Volkswagen,diesel,2.7,94,35689,27,34,4,hardtop,rwd,1594
Peugeot,gas,1.7,231,44849,19,22,4,wagon,rwd,3459
Mitsubishi,gas,1.5,72,36641,28,31,2,hatchback,rwd,2999
Subaru,diesel,2.4,195,22822,19,25,4,wagon,fwd,2186
Chevrolet,diesel,1.5,170,12258,22,25,4,sedan,rwd,3714
Plymouth,gas,2.2,190,34138,22,32,4,hatchback,fwd,2278
BMW,gas,1.7,130,8303,25,33,2,hardtop,fwd,3834
Volvo,gas,1.4,192,40915,24,34,4,sedan,4wd,1915
Peugeot,gas,2.3,223,12310,33,38,2,sedan,4wd,2050
Chevrolet,diesel,2.7,131,45649,35,40,4,wagon,fwd,3130
Mitsubishi,diesel,3.0,135,12352,34,44,4,wagon,fwd,1510
BMW,diesel,2.0,87,11954,27,35,2,wagon,4wd,1654
Volkswagen,diesel,3.3,125,38128,35,45,4,hardtop,fwd,3388
Mazda,diesel,2.9,204,6457,20,29,4,hatchback,4wd,3684
Chevrolet,gas,2.5,184,49080,27,35,4,hardtop,fwd,3793
Volvo,gas,3.3,125,45750,30,36,4,hatchback,rwd,2452
Subaru,diesel,2.6,199,34896,31,37,2,hatchback,4wd,3053
Chevrolet,diesel,3.0,190,27404,15,22,4,wagon,fwd,2224
Honda,gas,3.4,246,10882,26,32,4,sedan,rwd,1551
BMW,diesel,3.1,134,40214,22,32,2,wagon,fwd,2949
BMW,diesel,2.5,183,19860,21,26,4,hatchback,4wd,1827
Volvo,gas,3.2,231,7991,23,31,2,hatchback,rwd,3986
Chevrolet,gas,1.7,214,21314,21,31,4,hatchback,4wd,3566
Peugeot,gas,3.0,213,18557,30,37,4,sedan,fwd,2092
Ford,diesel,2.3,118,19237,31,39,2,wagon,4wd,1940
Volkswagen,diesel,1.8,131,29643,27,33,2,hardtop,fwd,3844
Toyota,diesel,1.7,172,35851,28,31,2,sedan,rwd,1597
BMW,gas,2.8,102,28159,33,38,2,wagon,rwd,3326
Nissan,gas,1.5,164,43629,20,30,2,hardtop,4wd,1637
